depth	min	max	median	mean
1	-51	-42	-47	-47
9	-48	10	-33	-29
20	-46	82	-14	-5
29	-36	103	8	15
39	-30	142	30	37
51	-13	173	56	62
60	-5	204	76	82
69	11	221	96	101
79	22	252	118	123
89	39	271	140	144
96	48	287	156	159
109	72	316	184	187
121	91	349	211	213
132	114	369	235	237
139	124	388	250	252
149	149	405	272	274
158	163	425	293	294
169	190	443	318	317
179	209	468	340	339
190	235	484	364	362
201	255	506	387	386
209	279	518	405	403
220	301	541	430	428
229	328	552	450	447
241	354	574	476	473
249	381	584	493	490
257	399	597	511	507
264.5	425	608	526	524
272	456	617	540	540
281	480	631	559	560
285	500	634	567	568
289	517	638	575	576
295	537	645	588	588
299	544	654	596	596
303	551	662	603	603
307	557	672	609	610
309	559	677	613	614
311	562	683	616	617
313	564	689	619	621
319	568	712	629	631
329	585	736	644	648
339	595	768	660	665
349	616	797	675	681
359	630	828	691	698
369	663	860	715	723
379	676	890	738	748
389	700	921	779	786
399	713	973	819	826
409	752	1004	861	865
419	774	1049	904	905
429	826	1074	942	945
439	857	1114	983	984
449	933	1141	1020	1025
459	975	1180	1060	1065
469	1018	1205	1096	1102
479	1044	1243	1131	1138
489	1084	1275	1167	1175
499	1100	1338	1208	1212
509	1133	1373	1246	1247
519	1153	1421	1282	1283
529	1191	1448	1319	1318
539	1215	1485	1356	1354
549	1264	1511	1389	1389
559	1295	1551	1425	1424
569	1370	1578	1462	1463
579	1411	1622	1502	1502
589	1447	1685	1554	1556
599	1465	1791	1604	1612
609	1516	1839	1663	1667
619	1543	1909	1721	1723
629	1610	1945	1778	1778
639	1648	2000	1838	1834
649	1747	2030	1890	1890
659	1809	2074	1945	1945
669	1864	2111	1990	1990
679	1895	2171	2034	2034
689	1940	2204	2074	2074
699	1969	2248	2114	2113
709	2021	2271	2155	2153
719	2055	2303	2196	2192
729	2130	2324	2246	2241
739	2168	2396	2297	2291
749	2232	2489	2369	2367
759	2268	2635	2442	2445
769	2379	2676	2520	2523
779	2441	2721	2606	2601
789	2536	3190	2764	2788
799	2573	3810	2916	2989
