labID,	age,	error,	depth,	cc
Core top,	-49,	1,	0,	0
OS-21226,	610,	30,	296,	1
OS-21381,	745,	35,	369,	1
OS-21382,	1150,	40,	455,	1
OS-21227,	1240,	30,	485,	1
OS-21383,	1600,	35,	576,	1
OS-21384,	2050,	40,	665,	1
OS-21228,	2210,	35,	733,	1
OS-21229,	2500,	35,	780,	1
