"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
3058,2959,"Basswood Road Lake/Splan Pond",7688,"Core top",0,0,13920,0,-20,20,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,20,0,1
3058,2959,"Basswood Road Lake/Splan Pond",7689,"Biostratigraphic, pollen",100,25,13920,0,50,150,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,50,0,0
3058,2959,"Basswood Road Lake/Splan Pond",7690,"Radiocarbon, reservoir correction",2670,164,13920,0,2520,2820,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,150,1,1
3058,2959,"Basswood Road Lake/Splan Pond",7691,"Radiocarbon, reservoir correction",4770,262,13920,0,4550,4990,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,220,1,1
3058,2959,"Basswood Road Lake/Splan Pond",7692,"Radiocarbon, reservoir correction",6230,350,13920,0,5990,6470,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,240,1,1
3058,2959,"Basswood Road Lake/Splan Pond",7693,"Radiocarbon, reservoir correction",9110,510,13920,0,8890,9330,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,220,1,1
3058,2959,"Basswood Road Lake/Splan Pond",7694,"Radiocarbon, reservoir correction",10950,624,13920,0,10770,11130,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,180,1,1
3058,2959,"Basswood Road Lake/Splan Pond",7695,"Radiocarbon, reservoir correction",12250,642,13920,0,11980,12520,"COHMAP chron 2","6 C-14 dates corrected by 350 years to date Tsuga decline at 4.8 k. COHMAP age bounds for application of the model: top = 0; bottom = 12500.",TRUE,106,-67.33336,-67.3301,270,1,1
