"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
15354,10190,"South Lake",86030,"Collection date",-28,0,-28,-28,-28,-28,"Collection date",NA,FALSE,652,-74.05077,-74.041,0,32,0
