"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
16012,10463,"Torren's Bog",35179,"Core top",-15,0,10400,10,NA,NA,NA,0
16012,10463,"Torren's Bog",35181,"Other dating methods",3200,180,10400,10,3100,3300,100,0
16012,10463,"Torren's Bog",35182,"Other dating methods",3800,220,10400,10,3700,3900,100,0
16012,10463,"Torren's Bog",35183,"Other dating methods",4800,270,10400,10,4700,4900,100,0
16012,10463,"Torren's Bog",35184,"Other dating methods",5200,300,10400,10,5100,5300,100,0
16012,10463,"Torren's Bog",35185,"Other dating methods",7200,410,10400,10,7100,7300,100,0
16012,10463,"Torren's Bog",35186,"Other dating methods",8800,510,10400,10,8600,9000,200,0
