labid,age,error,depth,cc
Core top,-54,2,0,0
CURL-5744,990,30,80.5,1
AA-51462,3781,56,255.5,1
CURL-5960,5580,80,292.5,1
AA-51463,5635,96,357.5,1
AA-51464,5038,43,445.5,1
CURL-5745,5150,50,460.5,1
AA-51466,4580,50,463.5,1
AA-51467,5073,61,505.5,1
CURL-5746,7920,45,645.5,1
AA-37458,8260,150,791.5,1
