depth	min	max	median	mean
150	827	1338	1069	1073
170	972	1487	1219	1222
180	1043	1560	1294	1295
195	1158	1664	1407	1408
210	1277	1775	1517	1517
220	1350	1845	1587	1588
230	1431	1914	1661	1660
240	1501	1975	1732	1732
250	1575	2053	1805	1805
260	1658	2117	1880	1879
270	1737	2202	1951	1951
280	1818	2276	2024	2022
290	1905	2368	2098	2096
300	1990	2444	2170	2169
310	2071	2536	2246	2242
320	2159	2617	2328	2340
330	2268	2745	2456	2466
335	2326	2794	2527	2532
345	2429	2919	2661	2660
355	2534	3060	2792	2787
365	2632	3196	2911	2909
375	2739	3345	3031	3031
385	2843	3479	3152	3152
395	2957	3612	3276	3275
405	3066	3743	3394	3396
415	3184	3869	3517	3520
425	3306	3998	3640	3642
430	3359	4059	3699	3702
440	3478	4187	3822	3825
450	3601	4310	3944	3945
460	3734	4439	4066	4069
470	3857	4561	4185	4190
480	3979	4698	4313	4318
490	4104	4839	4450	4453
500	4231	4974	4589	4592
510	4352	5110	4724	4727
520	4485	5264	4859	4863
530	4625	5397	5001	5002
540	4759	5532	5136	5138
550	4894	5671	5274	5277
560	5041	5799	5412	5416
570	5189	5943	5553	5555
580	5329	6076	5689	5692
590	5483	6199	5832	5832
600	5631	6334	5965	5967
610	5788	6462	6101	6105
620	5974	6584	6234	6244
630	6131	6723	6380	6391
640	6278	6928	6555	6570
650	6420	7138	6733	6748
660	6572	7348	6918	6930
670	6732	7536	7099	7110
680	6876	7728	7285	7288
690	7031	7912	7469	7469
700	7209	8073	7655	7650
710	7385	8239	7836	7830
720	7565	8408	8022	8013
730	7744	8567	8208	8194
740	7929	8725	8389	8376
750	8094	8893	8559	8548
760	8215	9035	8696	8683
770	8342	9184	8824	8815
780	8461	9334	8958	8948
790	8583	9477	9091	9081
810	8818	9749	9364	9348
820	8936	9881	9496	9480
830	9075	10019	9635	9614
840	9181	10141	9771	9747
850	9299	10280	9906	9881
860	9421	10404	10040	10012
870	9536	10527	10170	10142
880	9643	10634	10299	10274
887	9724	10712	10391	10365
