labid,age,error,depth,cc
Core top,-61,1,0,0
UGAMS-12125,120,20,6.5,1
UGAMS-12126,670,25,12.73,1
UGAMS-12127,1270,20,18.46,1
UGAMS-12128,2300,25,24.72,1
UGAMS-12129,3830,25,30.6,1
UGAMS-12130,4500,25,36.57,1
UGAMS-12131,2030,25,42.5,1
UGAMS-12132,4780,30,44,1
UGAMS-11703,5160,40,50.75,1
