depth	min	max	median	mean
1	-101	1550	613	639
20	182	2231	1061	1110
40	509	2784	1602	1614
60	954	3163	2159	2132
80	1505	3451	2700	2635
100	2369	3709	3155	3125
120	2975	4261	3572	3583
140	3237	4666	3911	3921
160	3521	4964	4286	4272
180	3985	5208	4634	4621
200	4454	5775	5028	5055
220	4721	6452	5472	5509
240	4992	6877	5956	5942
260	5435	7200	6434	6396
280	6088	7478	6868	6845
300	6719	8173	7332	7363
320	6995	9021	7839	7882
340	7289	9530	8380	8386
360	7677	9899	8953	8910
380	8301	10162	9514	9436
400	9438	10341	9984	9956
420	10010	10572	10332	10338
430	10098	10722	10420	10426
440	10171	10937	10481	10503
450	10235	11049	10558	10581
460	10283	11230	10624	10659
470	10366	11472	10766	10807
480	10410	11917	10892	10963
