labid,age,error,depth,cc
Core top,500,300,1,0
Biostratigraphic_ pollen,3400,200,110,0
Biostratigraphic_ pollen,4800,200,190,0
Biostratigraphic_ pollen,7090,200,290,0
WAT-964,8940,140,405,1
WAT-965,9300,130,420,1
WAT-977,9170,120,420,1
Biostratigraphic_ pollen,10160,300,465,0
