"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
834,810,"Beaverhouse Lake",2318,"Core top",-26,0,9000,-30,-26,-26,0,0
834,810,"Beaverhouse Lake",2319,"Radiocarbon",3080,152.5,9000,-30,2960,3200,120,1
834,810,"Beaverhouse Lake",2320,"Radiocarbon",5950,332.5,9000,-30,5810,6090,140,1
834,810,"Beaverhouse Lake",2321,"Radiocarbon",7490,392.5,9000,-30,7230,7750,260,1
834,810,"Beaverhouse Lake",2322,"Deglaciation",9000,530,9000,-30,8500,9500,500,0
