"labid","depths","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","X258","X259","X260","X261","X262","X263","X264","X265","X266","X267","X268","X269","X270","X271","X272","X273","X274","X275","X276","X277","X278","X279","X280","X281","X282","X283","X284","X285","X286","X287","X288","X289","X290","X291","X292","X293","X294","X295","X296","X297","X298","X299","X300","X301","X302","X303","X304","X305","X306","X307","X308","X309","X310","X311","X312","X313","X314","X315","X316","X317","X318","X319","X320","X321","X322","X323","X324","X325","X326","X327","X328","X329","X330","X331","X332","X333","X334","X335","X336","X337","X338","X339","X340","X341","X342","X343","X344","X345","X346","X347","X348","X349","X350","X351","X352","X353","X354","X355","X356","X357","X358","X359","X360","X361","X362","X363","X364","X365","X366","X367","X368","X369","X370","X371","X372","X373","X374","X375","X376","X377","X378","X379","X380","X381","X382","X383","X384","X385","X386","X387","X388","X389","X390","X391","X392","X393","X394","X395","X396","X397","X398","X399","X400","X401","X402","X403","X404","X405","X406","X407","X408","X409","X410","X411","X412","X413","X414","X415","X416","X417","X418","X419","X420","X421","X422","X423","X424","X425","X426","X427","X428","X429","X430","X431","X432","X433","X434","X435","X436","X437","X438","X439","X440","X441","X442","X443","X444","X445","X446","X447","X448","X449","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500","X501","X502","X503","X504","X505","X506","X507","X508","X509","X510","X511","X512","X513","X514","X515","X516","X517","X518","X519","X520","X521","X522","X523","X524","X525","X526","X527","X528","X529","X530","X531","X532","X533","X534","X535","X536","X537","X538","X539","X540","X541","X542","X543","X544","X545","X546","X547","X548","X549","X550","X551","X552","X553","X554","X555","X556","X557","X558","X559","X560","X561","X562","X563","X564","X565","X566","X567","X568","X569","X570","X571","X572","X573","X574","X575","X576","X577","X578","X579","X580","X581","X582","X583","X584","X585","X586","X587","X588","X589","X590","X591","X592","X593","X594","X595","X596","X597","X598","X599","X600","X601","X602","X603","X604","X605","X606","X607","X608","X609","X610","X611","X612","X613","X614","X615","X616","X617","X618","X619","X620","X621","X622","X623","X624","X625","X626","X627","X628","X629","X630","X631","X632","X633","X634","X635","X636","X637","X638","X639","X640","X641","X642","X643","X644","X645","X646","X647","X648","X649","X650","X651","X652","X653","X654","X655","X656","X657","X658","X659","X660","X661","X662","X663","X664","X665","X666","X667","X668","X669","X670","X671","X672","X673","X674","X675","X676","X677","X678","X679","X680","X681","X682","X683","X684","X685","X686","X687","X688","X689","X690","X691","X692","X693","X694","X695","X696","X697","X698","X699","X700","X701","X702","X703","X704","X705","X706","X707","X708","X709","X710","X711","X712","X713","X714","X715","X716","X717","X718","X719","X720","X721","X722","X723","X724","X725","X726","X727","X728","X729","X730","X731","X732","X733","X734","X735","X736","X737","X738","X739","X740","X741","X742","X743","X744","X745","X746","X747","X748","X749","X750","X751","X752","X753","X754","X755","X756","X757","X758","X759","X760","X761","X762","X763","X764","X765","X766","X767","X768","X769","X770","X771","X772","X773","X774","X775","X776","X777","X778","X779","X780","X781","X782","X783","X784","X785","X786","X787","X788","X789","X790","X791","X792","X793","X794","X795","X796","X797","X798","X799","X800","X801","X802","X803","X804","X805","X806","X807","X808","X809","X810","X811","X812","X813","X814","X815","X816","X817","X818","X819","X820","X821","X822","X823","X824","X825","X826","X827","X828","X829","X830","X831","X832","X833","X834","X835","X836","X837","X838","X839","X840","X841","X842","X843","X844","X845","X846","X847","X848","X849","X850","X851","X852","X853","X854","X855","X856","X857","X858","X859","X860","X861","X862","X863","X864","X865","X866","X867","X868","X869","X870","X871","X872","X873","X874","X875","X876","X877","X878","X879","X880","X881","X882","X883","X884","X885","X886","X887","X888","X889","X890","X891","X892","X893","X894","X895","X896","X897","X898","X899","X900","X901","X902","X903","X904","X905","X906","X907","X908","X909","X910","X911","X912","X913","X914","X915","X916","X917","X918","X919","X920","X921","X922","X923","X924","X925","X926","X927","X928","X929","X930","X931","X932","X933","X934","X935","X936","X937","X938","X939","X940","X941","X942","X943","X944","X945","X946","X947","X948","X949","X950","X951","X952","X953","X954","X955","X956","X957","X958","X959","X960","X961","X962","X963","X964","X965","X966","X967","X968","X969","X970","X971","X972","X973","X974","X975","X976","X977","X978","X979","X980","X981","X982","X983","X984","X985","X986","X987","X988","X989","X990","X991","X992","X993","X994","X995","X996","X997","X998","X999","X1000"
58830,0,-72,-54,-65,-70,-73,-69,-62,-64,-60,-57,-63,-63,-58,-56,-57,-56,-61,-58,-54,-56,-65,-64,-71,-71,-56,-70,-61,-66,-62,-63,-65,-51,-59,-68,-69,-73,-69,-67,-68,-72,-62,-66,-47,-50,-60,-61,-47,-48,-58,-60,-55,-59,-62,-66,-71,-61,-72,-58,-55,-56,-58,-62,-62,-58,-63,-59,-61,-62,-63,-68,-65,-56,-56,-69,-56,-56,-58,-46,-62,-50,-53,-53,-62,-57,-58,-71,-71,-72,-69,-53,-57,-59,-66,-64,-67,-67,-63,-71,-63,-64,-59,-55,-56,-65,-55,-56,-64,-53,-56,-61,-66,-70,-59,-50,-57,-69,-65,-62,-50,-53,-57,-62,-61,-52,-64,-49,-54,-60,-69,-62,-64,-71,-57,-63,-58,-65,-65,-65,-55,-55,-59,-60,-66,-62,-64,-67,-68,-60,-59,-64,-69,-56,-71,-63,-69,-71,-50,-62,-69,-66,-63,-58,-58,-64,-65,-66,-61,-63,-68,-63,-69,-69,-66,-72,-65,-64,-51,-68,-69,-69,-58,-62,-58,-68,-66,-60,-59,-55,-62,-69,-60,-68,-66,-65,-71,-64,-62,-56,-67,-69,-71,-72,-72,-65,-71,-71,-70,-66,-69,-57,-70,-67,-67,-69,-69,-65,-60,-50,-60,-58,-62,-61,-64,-62,-60,-70,-69,-63,-53,-68,-65,-67,-70,-60,-61,-66,-62,-58,-57,-65,-54,-58,-56,-49,-59,-55,-60,-51,-57,-72,-70,-64,-56,-67,-58,-63,-57,-65,-72,-62,-65,-65,-69,-69,-57,-56,-59,-62,-64,-60,-66,-55,-52,-52,-52,-51,-51,-62,-53,-69,-68,-64,-66,-55,-56,-61,-50,-51,-72,-52,-56,-72,-72,-51,-69,-62,-61,-70,-58,-58,-71,-63,-57,-59,-58,-65,-68,-59,-53,-56,-56,-69,-71,-66,-70,-65,-67,-59,-65,-71,-52,-68,-73,-58,-59,-69,-71,-68,-69,-73,-72,-72,-71,-69,-72,-67,-66,-62,-63,-72,-72,-70,-68,-62,-69,-72,-57,-67,-50,-45,-66,-67,-65,-71,-71,-59,-49,-66,-64,-73,-53,-56,-52,-64,-73,-55,-55,-62,-55,-58,-66,-64,-51,-54,-59,-73,-73,-50,-66,-68,-55,-67,-67,-65,-72,-56,-67,-69,-62,-72,-62,-67,-56,-57,-63,-50,-65,-65,-60,-55,-56,-67,-66,-53,-58,-58,-55,-56,-69,-70,-65,-65,-72,-64,-57,-61,-59,-62,-56,-56,-56,-52,-58,-49,-56,-61,-62,-53,-55,-50,-50,-50,-52,-56,-59,-56,-66,-59,-69,-51,-71,-66,-55,-61,-52,-48,-60,-52,-57,-49,-58,-64,-53,-59,-57,-61,-50,-62,-69,-66,-58,-66,-54,-61,-55,-54,-56,-57,-61,-56,-60,-60,-57,-62,-56,-61,-47,-51,-62,-49,-60,-52,-51,-55,-69,-60,-69,-60,-62,-59,-70,-68,-56,-58,-51,-58,-58,-55,-64,-61,-66,-53,-55,-58,-63,-70,-57,-61,-57,-64,-62,-59,-61,-57,-69,-65,-50,-57,-50,-48,-63,-63,-59,-60,-61,-65,-72,-60,-66,-60,-68,-65,-64,-60,-66,-58,-63,-61,-67,-52,-53,-57,-65,-50,-62,-65,-52,-68,-64,-57,-55,-71,-65,-70,-51,-54,-57,-55,-49,-63,-60,-53,-64,-59,-71,-69,-55,-64,-54,-64,-46,-42,-57,-58,-62,-57,-68,-61,-67,-54,-49,-59,-64,-70,-67,-60,-63,-65,-71,-73,-66,-70,-50,-64,-57,-65,-71,-70,-71,-47,-53,-60,-70,-64,-66,-59,-61,-62,-63,-52,-66,-70,-70,-61,-56,-61,-53,-61,-59,-65,-70,-64,-66,-63,-58,-58,-59,-69,-73,-69,-71,-64,-66,-66,-72,-61,-73,-68,-68,-71,-53,-61,-52,-60,-72,-56,-57,-69,-53,-55,-64,-70,-60,-60,-48,-62,-64,-65,-56,-60,-59,-69,-49,-54,-53,-69,-67,-70,-68,-51,-44,-55,-58,-70,-68,-56,-64,-63,-56,-59,-59,-67,-53,-52,-63,-72,-59,-62,-57,-54,-59,-64,-69,-63,-66,-66,-54,-64,-69,-67,-65,-60,-54,-53,-71,-68,-55,-58,-59,-56,-64,-61,-62,-69,-65,-59,-60,-53,-54,-54,-71,-62,-68,-72,-63,-62,-55,-54,-57,-53,-58,-65,-66,-72,-72,-63,-67,-72,-47,-55,-51,-55,-57,-53,-59,-47,-54,-58,-68,-54,-52,-73,-53,-55,-54,-54,-73,-47,-61,-63,-71,-68,-73,-71,-73,-72,-64,-71,-72,-53,-63,-68,-62,-66,-61,-73,-56,-66,-67,-62,-71,-73,-67,-60,-65,-67,-55,-46,-62,-59,-61,-60,-45,-58,-61,-68,-61,-49,-50,-56,-58,-70,-63,-67,-57,-65,-65,-69,-66,-58,-68,-54,-56,-64,-65,-53,-50,-44,-49,-52,-56,-66,-65,-52,-56,-54,-53,-66,-64,-59,-57,-60,-58,-52,-43,-53,-56,-72,-57,-60,-65,-70,-70,-69,-57,-59,-52,-59,-51,-54,-58,-57,-72,-60,-60,-52,-52,-54,-56,-56,-54,-62,-47,-57,-54,-51,-54,-51,-54,-57,-54,-54,-52,-60,-61,-59,-50,-59,-52,-61,-50,-51,-62,-54,-55,-58,-62,-55,-61,-60,-70,-71,-63,-68,-52,-64,-66,-72,-72,-60,-60,-71,-68,-62,-56,-69,-61,-51,-52,-48,-51,-54,-59,-70,-62,-65,-51,-56,-56,-66,-62,-62,-62,-71,-55,-64,-70,-64,-73,-62,-65,-54,-54,-68,-65,-64,-48,-53,-47,-50,-50,-56,-55,-66,-66,-63,-57,-62,-61,-62,-56,-61,-65,-47,-56,-66,-58,-52,-60,-72,-55,-64,-69,-66,-66,-70,-70,-69,-69,-70,-52,-58,-49,-63,-65,-52,-60,-70,-57,-53,-67,-70,-64,-59,-59,-59,-61,-66,-56,-59,-71,-70,-62,-64,-71,-68,-62,-71,-64,-72
58831,1,-61,-56,-64,-66,-44,-60,-50,-52,-50,-72,-69,-61,-55,-53,-50,-65,-49,-52,-52,-47,-59,-51,-67,-58,-69,-60,-47,-52,-56,-52,-54,-45,-58,-66,-72,-61,-60,-59,-54,-61,-55,-63,-50,-54,-68,-63,-59,-54,-52,-42,-59,-47,-55,-51,-49,-68,-53,-54,-51,-52,-56,-52,-58,-60,-61,-65,-55,-46,-58,-47,-43,-52,-55,-58,-46,-52,-56,-57,-50,-56,-56,-51,-45,-49,-60,-66,-68,-68,-63,-56,-47,-66,-62,-63,-59,-63,-54,-60,-73,-61,-55,-71,-54,-63,-67,-53,-59,-56,-49,-50,-51,-67,-55,-58,-50,-63,-58,-51,-60,-68,-62,-59,-54,-63,-52,-58,-59,-71,-67,-69,-63,-53,-59,-57,-49,-47,-54,-54,-58,-61,-45,-53,-57,-43,-49,-49,-58,-54,-56,-69,-54,-48,-64,-50,-59,-63,-63,-54,-55,-57,-66,-55,-53,-52,-62,-61,-50,-70,-65,-60,-61,-64,-62,-59,-60,-59,-70,-61,-61,-65,-72,-66,-62,-63,-56,-55,-63,-63,-71,-58,-68,-62,-55,-69,-60,-59,-67,-62,-50,-57,-65,-66,-59,-71,-50,-58,-55,-63,-48,-70,-41,-54,-57,-46,-65,-60,-53,-57,-55,-50,-51,-57,-61,-71,-66,-62,-60,-68,-72,-66,-70,-59,-57,-56,-56,-49,-49,-54,-65,-49,-62,-60,-54,-51,-49,-52,-65,-64,-49,-63,-65,-50,-68,-50,-54,-55,-52,-71,-69,-63,-64,-53,-72,-66,-72,-49,-51,-58,-58,-64,-59,-48,-49,-54,-43,-44,-67,-50,-49,-44,-57,-58,-58,-63,-62,-58,-58,-57,-61,-63,-54,-54,-65,-62,-67,-57,-59,-54,-57,-64,-58,-56,-49,-52,-51,-56,-59,-58,-55,-60,-61,-62,-63,-70,-68,-55,-60,-69,-52,-42,-59,-60,-66,-65,-66,-55,-62,-64,-61,-61,-64,-57,-52,-61,-50,-56,-63,-59,-61,-63,-59,-73,-72,-66,-64,-67,-60,-60,-60,-55,-60,-51,-63,-59,-64,-51,-63,-50,-57,-47,-60,-53,-56,-58,-45,-46,-50,-57,-59,-61,-54,-50,-68,-50,-67,-41,-64,-44,-47,-63,-62,-51,-59,-49,-59,-59,-56,-68,-66,-60,-59,-61,-64,-60,-52,-59,-60,-54,-49,-67,-53,-62,-55,-59,-61,-42,-50,-53,-67,-68,-70,-61,-62,-68,-61,-57,-55,-57,-54,-45,-51,-64,-42,-57,-53,-51,-45,-49,-49,-48,-48,-45,-49,-46,-53,-61,-61,-57,-55,-63,-61,-56,-64,-47,-68,-59,-51,-46,-52,-61,-47,-53,-59,-57,-61,-59,-59,-55,-58,-62,-65,-63,-52,-51,-45,-58,-57,-63,-57,-58,-53,-50,-54,-51,-50,-57,-64,-50,-59,-64,-56,-51,-48,-70,-56,-66,-58,-52,-49,-53,-58,-48,-43,-49,-53,-50,-54,-57,-57,-56,-54,-49,-44,-53,-60,-61,-60,-69,-54,-53,-57,-53,-49,-62,-56,-55,-64,-55,-47,-55,-50,-46,-63,-63,-68,-51,-53,-53,-58,-71,-66,-53,-44,-55,-55,-61,-43,-50,-51,-57,-58,-55,-54,-60,-59,-60,-60,-45,-57,-51,-53,-69,-59,-58,-56,-58,-60,-62,-62,-56,-67,-56,-56,-69,-59,-64,-60,-57,-63,-56,-62,-60,-61,-56,-57,-71,-57,-54,-61,-66,-62,-62,-60,-67,-61,-62,-57,-52,-52,-60,-53,-49,-60,-46,-53,-63,-68,-72,-47,-58,-57,-51,-59,-60,-52,-53,-55,-51,-61,-65,-65,-56,-73,-65,-58,-43,-61,-65,-63,-61,-65,-57,-53,-57,-62,-53,-69,-55,-48,-66,-54,-67,-63,-64,-67,-55,-67,-54,-55,-63,-56,-49,-65,-55,-59,-47,-64,-49,-61,-59,-46,-58,-51,-53,-61,-60,-60,-57,-53,-48,-71,-72,-57,-51,-55,-51,-56,-56,-59,-62,-49,-58,-60,-49,-64,-69,-54,-56,-58,-56,-65,-58,-60,-68,-56,-43,-56,-54,-66,-73,-68,-58,-61,-69,-69,-59,-69,-60,-56,-60,-51,-48,-51,-55,-57,-64,-51,-63,-45,-52,-53,-48,-52,-63,-46,-52,-64,-47,-53,-48,-54,-54,-59,-48,-52,-50,-50,-59,-51,-63,-52,-49,-62,-60,-64,-52,-55,-54,-59,-49,-61,-52,-49,-62,-45,-54,-52,-54,-57,-59,-48,-45,-55,-50,-52,-49,-64,-65,-51,-42,-60,-59,-66,-63,-64,-68,-62,-56,-71,-66,-58,-64,-66,-71,-58,-49,-63,-62,-45,-71,-63,-63,-58,-56,-60,-56,-62,-49,-52,-57,-59,-49,-58,-45,-57,-63,-51,-57,-52,-58,-41,-58,-47,-50,-67,-63,-67,-57,-46,-65,-65,-51,-44,-52,-59,-65,-57,-50,-55,-50,-66,-60,-55,-55,-60,-48,-58,-43,-41,-46,-51,-55,-52,-44,-55,-51,-53,-55,-54,-65,-60,-53,-63,-48,-54,-46,-48,-53,-43,-56,-54,-53,-58,-55,-46,-46,-49,-43,-49,-52,-49,-44,-57,-60,-42,-55,-50,-55,-58,-53,-52,-50,-58,-58,-68,-60,-53,-52,-63,-53,-63,-49,-49,-44,-47,-52,-56,-63,-48,-54,-61,-57,-70,-57,-61,-50,-61,-50,-64,-55,-53,-66,-62,-55,-63,-42,-44,-49,-49,-52,-52,-51,-56,-59,-66,-58,-54,-52,-73,-61,-44,-58,-56,-51,-59,-63,-63,-70,-70,-70,-49,-52,-48,-48,-62,-60,-55,-48,-54,-45,-59,-52,-63,-72,-68,-54,-53,-56,-49,-55,-53,-49,-54,-69,-70,-50,-70,-55,-67,-66,-72,-55,-67,-71,-64,-58,-59,-60,-61,-63,-50,-56,-55,-54,-56,-57,-63,-52,-61,-58,-64,-59,-49,-54,-51,-51,-50,-45,-62,-56,-62,-57,-67,-57,-58,-44,-58,-59,-60,-57
58832,2,-51,-65,-45,-50,-64,-43,-51,-49,-55,-53,-57,-60,-52,-60,-55,-54,-55,-51,-46,-43,-52,-55,-57,-56,-65,-46,-68,-61,-53,-55,-51,-66,-55,-50,-53,-60,-53,-64,-50,-65,-68,-46,-60,-48,-44,-50,-52,-43,-49,-53,-49,-50,-56,-59,-61,-47,-63,-46,-45,-48,-53,-47,-43,-63,-51,-50,-60,-56,-46,-41,-51,-46,-45,-49,-42,-54,-46,-56,-43,-45,-47,-45,-47,-45,-65,-55,-58,-64,-65,-44,-53,-54,-50,-43,-39,-49,-60,-54,-58,-56,-50,-43,-46,-43,-63,-59,-43,-42,-43,-48,-44,-52,-49,-44,-54,-51,-54,-55,-55,-44,-53,-51,-59,-45,-49,-45,-46,-53,-56,-57,-49,-44,-51,-54,-51,-55,-56,-61,-53,-45,-46,-50,-49,-53,-46,-56,-55,-44,-53,-57,-44,-55,-57,-57,-51,-58,-47,-56,-50,-42,-46,-48,-49,-71,-59,-48,-57,-52,-60,-55,-57,-58,-51,-48,-39,-50,-58,-53,-58,-44,-54,-54,-68,-52,-72,-51,-48,-60,-55,-42,-55,-64,-70,-67,-67,-57,-51,-45,-63,-64,-59,-54,-46,-52,-65,-33,-41,-50,-54,-55,-65,-52,-60,-62,-46,-50,-58,-46,-50,-34,-49,-44,-48,-44,-53,-68,-63,-51,-66,-59,-52,-53,-44,-46,-46,-53,-40,-48,-53,-46,-50,-44,-48,-44,-47,-49,-44,-43,-53,-57,-54,-70,-65,-62,-63,-45,-70,-43,-49,-43,-54,-56,-66,-49,-43,-52,-57,-54,-61,-44,-54,-47,-42,-50,-45,-46,-43,-43,-47,-53,-53,-48,-52,-45,-50,-49,-53,-62,-63,-55,-51,-51,-51,-49,-57,-66,-43,-56,-54,-53,-65,-46,-52,-35,-44,-70,-55,-44,-44,-49,-47,-52,-56,-64,-55,-53,-43,-55,-55,-61,-43,-43,-45,-47,-55,-52,-59,-45,-44,-68,-69,-64,-55,-54,-56,-52,-43,-55,-59,-47,-70,-57,-62,-55,-55,-49,-52,-47,-47,-38,-52,-58,-61,-54,-55,-46,-45,-56,-45,-52,-49,-50,-44,-40,-50,-52,-46,-44,-48,-44,-52,-47,-43,-57,-64,-67,-56,-66,-59,-59,-43,-49,-50,-58,-41,-45,-61,-50,-59,-40,-57,-64,-44,-53,-46,-46,-55,-49,-51,-52,-63,-51,-50,-49,-43,-52,-46,-47,-52,-52,-45,-49,-59,-57,-53,-47,-44,-50,-46,-48,-42,-56,-55,-53,-44,-50,-51,-51,-45,-46,-44,-47,-46,-52,-42,-50,-48,-50,-65,-49,-66,-40,-48,-52,-35,-52,-57,-45,-42,-46,-42,-48,-49,-51,-50,-55,-55,-54,-66,-54,-49,-43,-44,-48,-41,-51,-47,-61,-52,-45,-62,-47,-72,-49,-43,-54,-45,-73,-47,-60,-62,-50,-50,-49,-61,-51,-54,-38,-57,-47,-55,-71,-48,-40,-46,-56,-52,-51,-49,-50,-68,-46,-37,-42,-49,-55,-47,-44,-63,-57,-42,-46,-58,-53,-60,-50,-48,-49,-55,-45,-46,-53,-49,-42,-52,-43,-57,-57,-55,-55,-54,-55,-40,-65,-61,-42,-60,-48,-49,-49,-44,-46,-46,-45,-53,-43,-46,-53,-49,-43,-46,-55,-55,-56,-58,-57,-44,-51,-38,-43,-51,-50,-47,-43,-64,-58,-43,-52,-55,-55,-54,-51,-49,-51,-50,-48,-48,-45,-55,-63,-55,-54,-42,-62,-46,-56,-54,-50,-65,-65,-46,-55,-55,-50,-48,-53,-66,-43,-53,-59,-61,-57,-51,-57,-41,-40,-43,-49,-50,-50,-45,-53,-41,-42,-50,-59,-47,-42,-51,-58,-60,-53,-68,-53,-44,-46,-46,-70,-72,-54,-63,-47,-55,-51,-46,-47,-49,-63,-62,-42,-60,-57,-50,-52,-38,-45,-49,-58,-44,-45,-60,-56,-45,-51,-63,-44,-54,-53,-51,-50,-48,-62,-53,-47,-48,-65,-57,-58,-44,-41,-73,-43,-47,-58,-51,-61,-44,-43,-44,-52,-43,-49,-67,-59,-42,-57,-52,-65,-53,-52,-48,-49,-50,-57,-42,-55,-71,-62,-65,-49,-56,-56,-48,-49,-68,-58,-49,-45,-48,-60,-57,-38,-49,-48,-55,-64,-49,-60,-42,-40,-48,-51,-51,-69,-48,-59,-43,-45,-43,-41,-43,-45,-45,-63,-51,-49,-63,-43,-65,-47,-56,-59,-69,-41,-53,-43,-49,-46,-50,-50,-40,-50,-41,-39,-48,-46,-51,-58,-53,-68,-55,-61,-57,-57,-62,-54,-55,-61,-42,-44,-51,-56,-51,-56,-51,-58,-45,-46,-59,-59,-43,-60,-63,-52,-62,-42,-42,-66,-66,-43,-51,-43,-53,-48,-52,-43,-49,-43,-47,-48,-55,-46,-49,-56,-50,-59,-43,-60,-60,-46,-55,-62,-58,-41,-56,-50,-41,-56,-52,-48,-49,-43,-52,-61,-51,-58,-52,-49,-49,-49,-49,-45,-47,-48,-49,-49,-52,-47,-51,-72,-53,-64,-46,-60,-48,-52,-58,-50,-57,-50,-52,-54,-53,-42,-53,-50,-45,-46,-47,-48,-41,-54,-55,-50,-56,-57,-44,-45,-52,-50,-51,-44,-47,-54,-37,-41,-46,-45,-58,-51,-48,-43,-45,-55,-52,-65,-45,-47,-56,-48,-47,-49,-51,-63,-66,-55,-44,-61,-58,-48,-49,-42,-47,-48,-54,-45,-51,-44,-45,-51,-46,-44,-50,-49,-43,-61,-56,-46,-60,-69,-54,-52,-45,-47,-52,-46,-68,-73,-49,-43,-41,-47,-52,-62,-48,-44,-43,-45,-42,-53,-48,-47,-49,-57,-46,-48,-49,-48,-40,-43,-37,-43,-43,-45,-42,-60,-62,-60,-49,-41,-63,-58,-58,-53,-51,-41,-51,-67,-55,-59,-48,-51,-58,-50,-44,-62,-55,-45,-49,-62,-50,-42,-52,-51,-69,-45,-49,-53,-51,-49,-42,-47,-49,-55,-44,-56,-60,-61,-57,-45
