"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3487,1676,"Medicine Lake",8100,"Core top",0,902,10880,0,-30,30,30,0
3487,1676,"Medicine Lake",8101,"Radiocarbon, reservoir correction",100,1041,10880,0,30,170,70,1
3487,1676,"Medicine Lake",8102,"Radiocarbon, reservoir correction",1350,1354,10880,0,1280,1420,70,1
3487,1676,"Medicine Lake",8103,"Radiocarbon, reservoir correction",3700,1648,10880,0,3620,3780,80,1
3487,1676,"Medicine Lake",8104,"Radiocarbon, reservoir correction",7400,1954,10880,0,7300,7500,100,1
3487,1676,"Medicine Lake",8105,"Radiocarbon",10940,2213.5,10880,0,10805,11075,135,1
