depth	min	max	median	mean
1	-48	-38	-44	-44
10	-5	19	8	8
20	98	203	150	157
28	701	748	731	730
30	851	886	876	874
38	898	1253	1019	1034
48	997	1465	1262	1255
58	1396	1774	1552	1561
68	1633	2134	1942	1924
78	2053	2524	2283	2285
88	2212	3027	2589	2594
98	2399	3321	2894	2882
108	2722	3550	3199	3177
118	3253	3740	3464	3471
128	3463	4285	3747	3780
138	3652	4749	4140	4159
148	3954	5083	4549	4541
158	4326	5310	4936	4906
168	4960	5497	5303	5278
178	5295	6409	5792	5813
188	5671	6903	6315	6307
198	6213	7160	6812	6778
208	6990	7405	7222	7209
218	7232	7690	7473	7470
228	7411	7930	7675	7672
247	7832	8315	8028	8048
257	8035	8928	8397	8417
267	8286	9498	8864	8869
277	8638	9896	9349	9326
287	9398	10203	9794	9796
297	9749	10853	10240	10249
307	10006	11455	10671	10688
317	10305	11847	11127	11113
327	10674	12178	11611	11539
337	10901	12523	11984	11860
347	11078	12830	12296	12118
357	11270	13042	12672	12381
367	11434	13381	12923	12603
377	11584	13891	13134	12838
387	11760	14664	13457	13242
