labid,age,error,depth,cc
WIS-133,630,70,5,1
WIS-88,1510,80,21,1
WIS-96,1530,80,33,1
WIS-127(a),1250,75,35,1
WIS-127(b),1280,75,35,1
WIS-93,2670,105,55,1
WIS-139,3140,105,73,1
WIS-80,3650,100,89,1
WIS-166,4800,90,109,1
WIS-85A,5570,100,131,1
WIS-85B,5720,110,131,1
WIS-67,5780,110,149,1
