"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1518,1481,"Kinsman Pond",3591,"Core top",0,0,11000,0,-20,20,20,0
1518,1481,"Kinsman Pond",3594,"Radiocarbon",8830,286.5,11000,0,8665,8995,165,1
