"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2384,2302,"Silver Lake",6569,"Core top",0,0,10000,0,0,0,"COHMAP chron 1","3 C-14 dates with Ambrosia and Rumex rise set at 5cm. Age bounds for application of the model: top = 0; bottom = 10000.",TRUE,69,-63.64278,44.56333,32,0,1
2384,2302,"Silver Lake",6570,"Biostratigraphic, pollen",200,5,10000,0,150,250,"COHMAP chron 1","3 C-14 dates with Ambrosia and Rumex rise set at 5cm. Age bounds for application of the model: top = 0; bottom = 10000.",TRUE,69,-63.64278,44.56333,50,0,0
2384,2302,"Silver Lake",6571,"Radiocarbon",4540,250,10000,0,4400,4680,"COHMAP chron 1","3 C-14 dates with Ambrosia and Rumex rise set at 5cm. Age bounds for application of the model: top = 0; bottom = 10000.",TRUE,69,-63.64278,44.56333,140,1,1
2384,2302,"Silver Lake",6572,"Radiocarbon",7140,360,10000,0,7000,7280,"COHMAP chron 1","3 C-14 dates with Ambrosia and Rumex rise set at 5cm. Age bounds for application of the model: top = 0; bottom = 10000.",TRUE,69,-63.64278,44.56333,140,1,1
2384,2302,"Silver Lake",6573,"Radiocarbon",9650,460,10000,0,9500,9800,"COHMAP chron 1","3 C-14 dates with Ambrosia and Rumex rise set at 5cm. Age bounds for application of the model: top = 0; bottom = 10000.",TRUE,69,-63.64278,44.56333,150,1,1
