"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1957,1893,"Lac Pluvieux",5436,"Core top",0,0,6430,60,0,0,0,0
1957,1893,"Lac Pluvieux",5437,"Radiocarbon",6430,466,6430,60,6300,6560,130,1
