labid,age,error,depth,cc
Core top,0,10,0,0
CAMS-16425,2100,70,175,1
CAMS-13241,3540,70,290,1
CAMS-16426,5270,40,380,1
CAMS-16427,6230,60,480,1
CAMS-16428,7860,60,640,1
CAMS-15879,9750,60,785,1
IDW-2d Picea decline,11007,186,795,0
IDW-2d Alnus decline,11475,251,795,0
CAMS-15880,10230,60,805,1
CAMS-11444,10720,80,830,1
CAMS-13243,12410,70,850,1
