labid,age,error,depth,cc
ISGS-411,4960,100,33,1
ISGS-410,8150,120,100,1
ISGS-638,8790,120,132,1
ISGS-407,10430,90,200,1
ISGS-409,10470,100,200,1
ISGS-621,12550,230,325,1
ISGS-622,12470,140,447,1
ISGS-403,12260,90,508,1
ISGS-405,13400,140,560,1
