"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
3616,2265,"Sierra Bacha 1",8345,"Radiocarbon",2765,2765,2770,2760,2595,2905,"Anderson 1995",NA,TRUE,220,-112.57639,29.77083,0,155,1
