depth	min	max	median	mean
805	9743	10616	10262	10244
809	10193	10733	10436	10439
813	10306	10939	10601	10605
817	10421	11174	10751	10762
821	10533	11363	10910	10919
825	10642	11542	11070	11077
829	10805	11659	11232	11228
833	10962	11790	11385	11379
836	11086	11893	11497	11493
838	11197	11960	11574	11571
839	11238	11998	11613	11610
840	11268	12044	11653	11649
841	11335	12077	11699	11693
842	11385	12111	11742	11737
844	11452	12209	11828	11826
846	11542	12307	11917	11917
848	11637	12370	12013	12010
850	11692	12485	12104	12103
852	11844	12524	12199	12195
854	11932	12585	12300	12288
856	12029	12671	12398	12386
857	12074	12727	12455	12437
858	12108	12818	12507	12488
859	12137	12930	12551	12540
860	12164	13056	12598	12591
862	12253	13149	12693	12691
864	12307	13295	12789	12790
866	12390	13424	12884	12889
868	12472	13526	12982	12987
870	12522	13669	13079	13085
872	12643	13744	13178	13184
874	12725	13861	13280	13282
876	12816	13961	13376	13379
878	12920	14032	13474	13475
880	12985	14155	13575	13570
882	13143	14239	13665	13666
884	13244	14331	13755	13762
886	13401	14430	13844	13860
888	13597	14540	13933	13958
890	13732	14703	14035	14057
892	13821	14774	14129	14159
894	13867	14905	14220	14260
896	13924	15076	14317	14363
