"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3568,1991,"Rice Lake",8314,"Core top",-18,0,4300,-20,-18,0,9,0
3568,1991,"Rice Lake",8316,"Radiocarbon, reservoir correction",1930,90,4300,-20,1730,2130,200,1
