labid,age,error,depth,cc
I-4783,1590,95,37.5,1
I-4784,2450,100,57.5,1
I-7952,3970,100,69,1
I-4785,4290,105,81.5,1
I-7953,4830,100,94,1
I-4786,5150,105,106.5,1
I-8279,5260,105,118.5,1
I-4787,6870,115,131.5,1
I-4788,8460,125,152.5,1
I-4581,9490,150,167.5,1
