depth	min	max	median	mean
255	8044	9350	8759	8743
265	8339	9472	8942	8934
275	8524	9653	9122	9113
285	8651	9903	9282	9280
295	8828	10061	9449	9447
305	8989	10249	9611	9613
315	9115	10445	9776	9778
325	9326	10574	9937	9942
335	9519	10736	10100	10108
343	9660	10869	10233	10241
352	9900	11017	10396	10412
355	9955	11076	10455	10470
360	10024	11201	10552	10568
365	10171	11297	10692	10704
370	10259	11445	10836	10839
378	10446	11711	11051	11058
384	10617	11834	11225	11223
388	10686	11951	11340	11333
396	11026	12128	11555	11559
402	11206	12280	11726	11731
408	11367	12482	11906	11910
416	11536	12829	12155	12160
424	11740	13153	12398	12411
432	11914	13362	12672	12661
440	12201	13564	12921	12910
446	12391	13690	13118	13096
455	12561	13956	13343	13321
465	12693	14389	13515	13522
475	12844	14647	13712	13723
480	12905	14844	13804	13823
485	12994	14955	13902	13923
490	13066	15101	14001	14023
495	13129	15286	14092	14123
500	13213	15395	14190	14222
505	13284	15525	14289	14322
510	13349	15694	14384	14421
515	13431	15810	14483	14520
