"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2892,2795,"Upper South Branch Pond",7255,"Core top",0,0,9000,0,-20,20,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,20,0,1
2892,2795,"Upper South Branch Pond",7256,"Biostratigraphic, pollen",230,16,9000,0,160,300,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,70,0,0
2892,2795,"Upper South Branch Pond",7257,"Radiocarbon",995,61.5,9000,0,895,1095,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,100,1,1
2892,2795,"Upper South Branch Pond",7258,"Radiocarbon",3255,81.5,9000,0,3185,3325,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,70,1,1
2892,2795,"Upper South Branch Pond",7259,"Biostratigraphic, pollen",4800,185,9000,0,4600,5000,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,200,0,0
2892,2795,"Upper South Branch Pond",7260,"Biostratigraphic, pollen",8000,265,9000,0,7600,8400,"COHMAP chron 4","2 C-14 dates with 9.9k at 283 cm and 5k at 156 cm deleted and replaced by 8k and 4.8k for Tsuga rise and fall. Loon Lake was consulted. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,300,-68.89721,-68.88936,400,0,0
