"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2892,2795,"Upper South Branch Pond",7255,"Core top",0,0,9000,0,-20,20,20,0
2892,2795,"Upper South Branch Pond",7257,"Radiocarbon",995,61.5,9000,0,895,1095,100,1
2892,2795,"Upper South Branch Pond",7258,"Radiocarbon",3255,81.5,9000,0,3185,3325,70,1
