depth	min	max	median	mean
1	-31	-17	-26	-26
80	99	596	299	312
120	228	803	482	490
140	292	901	569	575
170	415	1035	700	706
180	446	1085	742	748
190	486	1122	787	792
200	518	1173	830	835
210	563	1206	874	879
220	599	1248	921	923
230	641	1284	966	967
240	678	1333	1012	1011
260	767	1417	1099	1096
305	979	1584	1298	1293
340	1155	1706	1448	1441
380	1372	1853	1614	1616
460	1679	2265	1952	1958
500	1825	2463	2123	2128
540	1968	2640	2292	2297
580	2129	2819	2468	2470
620	2284	2981	2641	2639
660	2465	3138	2815	2810
700	2632	3284	2985	2977
740	2823	3421	3158	3148
780	3017	3543	3332	3317
820	3184	3702	3479	3470
860	3317	3874	3611	3608
900	3459	4033	3743	3744
940	3591	4183	3879	3879
980	3742	4328	4013	4015
1020	3882	4497	4145	4151
1060	4033	4659	4273	4288
1100	4207	4805	4403	4431
1140	4338	5060	4608	4634
