"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1007,976,"Lac Harriman",2917,"Core top",0,0,11680,0,0,0,0,0
1007,976,"Lac Harriman",2918,"Radiocarbon",13400,505,11680,0,13130,13670,270,1
