"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1719,1663,"McCarston's Lake",4663,"Core top",-30,0,8880,-30,-30,-10,10,0
1719,1663,"McCarston's Lake",4665,"Radiocarbon, reservoir correction",1070,235,8880,-30,950,1190,120,1
1719,1663,"McCarston's Lake",4667,"Radiocarbon, reservoir correction",8790,887,8880,-30,8670,8910,120,1
