depth	min	max	median	mean
0	-88	70	-2	-4
1	-65	78	11	10
2	-47	87	25	24
3	-33	99	39	37
4	-23	116	52	51
5	-15	137	66	65
6	47	165	102	103
8	82	327	172	180
10	96	529	240	257
12	141	629	332	340
14	163	813	407	423
16	198	956	479	500
18	233	1069	551	571
20	258	1210	621	643
22	299	1267	672	692
24	325	1338	720	742
26	356	1404	766	790
28	386	1467	815	838
30	411	1545	861	886
32	447	1587	903	928
