"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
41001,23698,"Sears Pond",80577,"Core top",-50,0,10690,0,-50,-50,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,32,0,1
41001,23698,"Sears Pond",80578,"European settlement horizon",300,54.5,10690,0,300,300,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,50,0,1
41001,23698,"Sears Pond",80579,"Radiocarbon",1920,100.5,10690,0,1895,1945,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,25,1,1
41001,23698,"Sears Pond",80580,"Radiocarbon",2710,150.5,10690,0,2685,2735,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,25,1,1
41001,23698,"Sears Pond",80581,"Radiocarbon",4920,200.5,10690,0,4885,4955,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,35,1,1
41001,23698,"Sears Pond",80582,"Radiocarbon",5800,230.5,10690,0,5765,5835,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,35,1,1
41001,23698,"Sears Pond",80583,"Radiocarbon",5830,245.5,10690,0,5790,5870,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,40,1,1
41001,23698,"Sears Pond",80584,"Radiocarbon",5760,260.5,10690,0,5730,5790,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,30,1,1
41001,23698,"Sears Pond",80585,"Radiocarbon",6440,263.5,10690,0,6400,6480,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,40,1,1
41001,23698,"Sears Pond",80586,"Radiocarbon",8590,285.5,10690,0,8535,8645,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,55,1,1
41001,23698,"Sears Pond",80587,"Radiocarbon",9190,290.5,10690,0,9135,9245,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,55,1,1
41001,23698,"Sears Pond",80588,"Radiocarbon",8530,291.5,10690,0,8480,8580,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,50,1,1
41001,23698,"Sears Pond",80589,"Radiocarbon",9290,295.5,10690,0,9230,9350,"Author submitted","Bchron age model based on IntCal13 calibration curve.",FALSE,2,-72.58,-72.5766,60,1,1
