"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1024,992,"Headwaters Lake",2968,"Core top",0,0,11950,0,-28,500,264,0
1024,992,"Headwaters Lake",2969,"Radiocarbon",3520,72,11950,0,3420,3620,100,1
1024,992,"Headwaters Lake",2970,"Radiocarbon",6860,172,11950,0,6750,6970,110,1
1024,992,"Headwaters Lake",2971,"Radiocarbon",11750,259.5,11950,0,11600,11900,150,1
