depth	min	max	median	mean
4	-32	-11	-24	-23
12	26	35	30	30
20	55	61	58	58
30	71	79	74	74
37	86	93	89	89
52	107	334	157	173
70	136	730	315	346
90	207	1082	522	555
106	291	1252	699	717
123	418	1456	885	898
139	554	1585	1067	1066
162	756	1735	1320	1298
178	973	1831	1489	1461
197	1221	1937	1679	1650
220	1726	2078	1888	1888
238	1821	2416	2054	2073
255	1911	2691	2228	2249
278	2085	2888	2473	2476
292	2223	3005	2613	2614
307	2386	3138	2772	2769
328	2563	3335	2989	2978
336	2653	3390	3065	3053
357	2883	3511	3290	3263
375	3318	3620	3454	3457
390	3434	3819	3616	3619
404	3610	3915	3764	3767
425	3756	4503	4007	4040
446	3892	4816	4319	4327
454	3981	4931	4431	4438
475	4272	5110	4750	4734
491	4600	5222	4973	4960
507	4974	5389	5188	5187
543	5231	6159	5616	5637
557	5346	6345	5785	5804
570	5448	6482	5966	5969
587	5635	6598	6201	6181
603	5870	6702	6426	6389
639	6654	7066	6802	6817
660	6742	7521	7022	7053
676	6851	7712	7217	7232
693	6987	7866	7418	7419
710	7168	8002	7623	7613
740	7622	8189	7955	7940
755	7998	8291	8101	8111
765	8048	8529	8203	8228
771	8087	8631	8275	8297
784	8141	8948	8409	8445
797	8203	9159	8559	8589
810	8269	9367	8712	8741
833	8449	9631	8989	9005
861	8715	9958	9318	9321
876	8861	10111	9491	9493
890	9006	10238	9661	9651
907	9203	10380	9862	9845
940	9705	10642	10262	10236
956	9998	10811	10436	10418
964	10203	10908	10519	10513
976	10454	11048	10660	10672
