"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
240,237,"Battaglia Bog",415,"Radiocarbon",10060,211.5,15970,10000,9900,10220,160,1
240,237,"Battaglia Bog",416,"Radiocarbon",13640,360,15970,10000,13430,13850,210,1
240,237,"Battaglia Bog",417,"Radiocarbon",15570,476,15970,10000,15230,15910,340,1
