labid,age,error,depth,cc
Core top,0,40,0,0
CAMS-17391,1020,60,13.5,1
TO-3033,2490,60,26,1
CAMS-18043,4410,120,29,1
TO-3034,5510,70,58.5,1
CAMS-17404,5380,60,84,1
TO-3035,6490,70,118.5,1
TO-3036,9870,250,148.5,1
