labid,age,error,depth,cc
Core top,0,30,0,0
Biostratigraphic_ pollen,120,50,10,0
unassigned,1055,105,104,1
unassigned,1855,145,204,1
unassigned,2430,120,304,1
unassigned,2280,95,375,1
unassigned,3900,120,427,1
unassigned,3920,145,474,1
unassigned,5795,120,554,1
unassigned,7160,120,657,1
unassigned,8450,140,729,1
unassigned,8715,215,794,1
unassigned,10200,150,854,1
