depth	min	max	median	mean
0	-44	-38	-41	-41
15	21	843	234	282
45	389	1961	788	888
60	642	2492	1057	1202
65	901	2776	1304	1466
70	1002	3216	1548	1730
75	1458	3543	2412	2397
80	1718	4155	3142	3065
85	3342	4277	3846	3831
90	4154	5104	4566	4597
100	5514	5701	5624	5622
105	5595	5761	5672	5674
115	5662	5906	5775	5777
125	5765	5996	5904	5885
132	5816	6113	5967	5963
140	5874	6211	6050	6047
150	6010	6267	6159	6154
155	6107	6320	6224	6223
160	6156	6418	6294	6291
164	6285	6485	6363	6367
166	6303	6556	6399	6406
170	6320	6748	6463	6482
180	6400	7184	6649	6685
200	6603	7798	7045	7087
210	6723	8067	7249	7291
220	6850	8340	7455	7494
240	7146	8885	7855	7896
