labid,age,error,depth,cc
UGASM-6929,110,20,120,1
OS-77620,1820,35,120,1
UGAMS-8271,660,25,129,1
UGAMS-8272,8870,50,150,1
OS-74777,14000,55,170,1
UGAMS-6930,15920,40,229,1
OS-86225,18100,75,279,1
OS-86265,19650,90,340.5,1
OS-74914,21600,85,407.5,1
OS-79476,14800,80,457.5,1
OS-78371,22400,410,547.5,1
OS-67937,25800,150,567.5,1
