depth	min	max	median	mean
0	-63	-57	-60	-60
9.5	-43	264	82	91
19.5	31	479	241	247
29.5	97	596	424	402
39.5	531	725	625	624
49.5	628	1123	830	842
59.5	695	1555	1030	1051
69.5	885	1696	1293	1281
79.5	1190	1847	1531	1525
89.5	1585	1989	1785	1783
99.5	1745	2128	1959	1953
109.5	2008	2298	2155	2155
119.5	2201	2654	2392	2400
129.5	2574	2825	2688	2690
137.5	2786	3005	2878	2881
153.5	2931	3246	3081	3084
163.5	2992	3424	3235	3229
173.5	3436	3722	3550	3557
183.5	3857	4374	4077	4088
193.5	4532	5249	4939	4933
203.5	4888	5901	5475	5458
213.5	5355	6479	5942	5944
223.5	6261	6690	6456	6461
234.5	6763	7268	7031	7030
246.5	7620	8126	7881	7879
256	8424	8878	8628	8634
266	8634	8976	8794	8797
276	8749	9099	8940	8932
286	8829	9247	9058	9048
296.5	8966	9360	9179	9176
306.5	9113	9567	9348	9346
316.5	9216	10017	9524	9549
324.5	9331	10285	9710	9736
332.5	9453	10595	9895	9926
342.5	9600	10847	10143	10173
352.5	10313	11121	10616	10659
362.5	10813	11557	11219	11204
367.5	11253	11687	11435	11447
