"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1858,1796,"Parrott's Pond",5255,"Core top",-35,0,4040,-30,-35,-15,10,0
1858,1796,"Parrott's Pond",5256,"Radiocarbon",4210,501,4040,-30,4090,4330,120,1
