depth	min	max	median	mean
0	-3	3	0	0
5	11	96	47	49
10	23	193	95	98
15	34	289	142	147
20	46	386	189	196
25	213	485	341	342
30	325	636	499	489
35	398	831	647	635
45	604	1066	864	852
50	724	1108	935	921
55	783	1175	997	991
60	826	1288	1063	1061
65	927	1322	1130	1128
70	993	1381	1201	1195
75	1034	1478	1266	1262
80	1061	1599	1326	1328
90	1262	1679	1467	1466
100	1358	1868	1605	1603
105	1402	1897	1632	1635
110	1437	1933	1659	1668
115	1464	1985	1683	1700
120	1484	2042	1707	1732
125	1622	2085	1819	1830
130	1723	2152	1925	1928
135	1787	2245	2029	2026
140	1839	2385	2130	2123
145	1945	2423	2198	2195
150	2009	2480	2273	2267
155	2055	2578	2347	2338
160	2087	2708	2415	2410
165	2231	2751	2525	2513
170	2336	2824	2635	2615
175	2393	2930	2731	2718
180	2440	3101	2827	2820
185	2631	3146	2913	2913
190	2799	3206	3005	3006
195	2888	3302	3098	3098
200	2932	3452	3187	3191
205	3097	3547	3311	3316
210	3206	3698	3434	3441
215	3268	3905	3556	3566
220	3323	4125	3677	3691
225	3584	4250	3880	3891
230	3770	4410	4091	4091
235	3898	4623	4304	4291
240	4001	4893	4509	4491
250	4305	4970	4659	4665
255	4410	5054	4749	4751
260	4484	5189	4835	4838
265	4571	5223	4888	4894
275	4677	5341	4999	5006
280	4712	5439	5052	5063
285	4793	5479	5112	5121
290	4850	5533	5173	5179
295	4891	5605	5235	5236
300	4927	5690	5294	5294
305	5027	5726	5344	5351
315	5174	5818	5451	5464
320	5219	5878	5508	5521
322	5318	5904	5567	5581
330	5580	6128	5816	5824
335	5646	6375	5962	5975
340	5693	6673	6106	6126
345	5847	6775	6280	6290
350	5936	6919	6468	6453
360	6036	7377	6808	6779
365	6413	7426	6963	6951
370	6756	7479	7128	7124
375	6983	7567	7299	7296
380	7109	7790	7469	7468
385	7403	7919	7664	7663
390	7603	8117	7857	7857
395	7723	8368	8046	8051
400	7823	8682	8236	8245
405	8205	8950	8577	8580
410	8448	9315	8923	8915
415	8624	9755	9273	9250
420	8771	10235	9616	9585
425	9110	10281	9744	9733
430	9432	10348	9880	9881
435	9619	10465	10023	10029
440	9706	10668	10170	10176
445	9858	10728	10267	10272
450	9949	10825	10366	10368
455	10008	10963	10458	10464
460	10043	11139	10548	10560
465	10273	11223	10676	10692
470	10447	11338	10804	10825
475	10568	11481	10928	10957
480	10652	11685	11053	11089
484	11010	11794	11287	11322
485	11096	11828	11347	11380
486	11170	11860	11406	11439
487	11235	11898	11466	11497
488	11291	11935	11530	11555
489	11337	11978	11595	11613
489.5	11357	12000	11627	11643
493.5	11482	12225	11885	11876
495.5	11534	12363	12011	11992
497.5	11578	12521	12132	12109
499.5	11620	12696	12254	12225
501.5	11718	12748	12323	12297
503.5	11821	12766	12380	12354
505.5	11919	12782	12435	12410
507.5	11989	12802	12491	12467
509.5	12034	12832	12549	12524
511.5	12084	12870	12613	12581
515.5	12151	12998	12732	12694
517.5	12187	13087	12781	12751
