"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1898,1834,"Pinckneyville Creek Site 19",5390,"Radiocarbon, average of two or more dates",17530,0,17530,17530,17270,17790,260,1
1898,1834,"Pinckneyville Creek Site 19",5390,"Radiocarbon, average of two or more dates",17530,0,17530,17530,17270,17790,260,1
