"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
7838,6481,"Roberts Creek DPS-8",5953,"Radiocarbon",2266,6,2350,2182,2182,2350,"NAPD 1",NA,FALSE,308,-91.50028,42.98611,0,84,1
