depth	min	max	median	mean
0	-83	132	11	14
6	423	963	745	731
10	705	1575	1233	1209
14	981	2199	1721	1688
20	1376	2445	2015	1988
24	1560	2582	2155	2132
30	1722	2944	2351	2349
34	1845	3004	2443	2442
40	1991	3153	2587	2582
46	2118	3347	2721	2721
50	2265	3414	2812	2815
56	2425	3564	2950	2954
60	2491	3685	3041	3048
64	2881	3865	3251	3275
70	3098	4362	3576	3617
76	3348	5026	3951	4018
80	3945	5235	4440	4483
84	4450	5482	4943	4949
90	5012	6092	5672	5648
94	5238	6160	5794	5784
100	5477	6367	6002	5988
104	5595	6617	6126	6124
110	5773	6752	6273	6272
114	5860	6825	6369	6363
120	5949	7004	6511	6500
124	6115	7044	6595	6591
130	6292	7128	6730	6728
136	6419	7262	6866	6862
140	6494	7355	6949	6946
144	6552	7507	7026	7029
