depth	min	max	median	mean
17	-60	444	143	157
21	-30	464	189	196
25	-12	487	236	234
29	1	529	278	273
33	55	554	317	312
37	97	567	362	352
41	122	583	409	391
45	141	621	452	431
49	251	627	481	469
53	352	634	511	508
57	435	648	546	546
61	541	694	618	614
65	583	1057	748	773
69	597	1482	875	931
73	608	1919	1003	1089
77	697	2158	1162	1251
81	766	2203	1378	1415
89	840	2390	1805	1744
101	1958	2520	2269	2260
105	2253	2619	2433	2432
109	2330	2630	2457	2459
113	2369	2644	2482	2486
117	2379	2664	2510	2512
121	2392	2703	2532	2537
125	2414	2708	2547	2553
129	2428	2715	2564	2569
133	2439	2726	2580	2585
137	2459	2739	2598	2603
141	2478	2756	2621	2623
143	2484	2779	2629	2633
145	2489	2809	2637	2643
