depth	min	max	median	mean
46.5	17	88	50	51
61	48	117	81	81
65	54	124	87	88
67	56	127	90	91
67.00002	76	134	98	100
69	110	493	258	269
71	128	885	415	438
73	181	1105	539	567
75	227	1181	631	656
76.5	253	1263	701	723
77.5	289	1315	747	767
79.5	356	1375	843	854
80.5	385	1419	896	898
83	493	1536	1004	1006
85	583	1606	1090	1092
87	648	1702	1183	1178
91	847	1820	1362	1353
93	950	1889	1448	1440
95	1065	1942	1538	1528
97	1130	2030	1628	1615
103	1448	2211	1852	1844
105	1498	2267	1911	1903
107	1531	2353	1967	1961
129	2208	2990	2588	2591
149	2672	3803	3164	3182
173	3198	4725	3876	3897
195	3708	5560	4544	4566
