"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
16155,10510,"Nelson Basin midden",35498,"Radiocarbon",7950,0,8030,7870,7870,8030,"Neotoma 1",NA,TRUE,1010,-116.73333,35.35,0,80,1
