depth	min	max	median	mean
69	359	714	531	530
79	531	813	613	618
89	666	1595	1068	1091
99	1200	1859	1625	1597
109	1820	2481	2063	2086
114	1931	2700	2257	2270
119	1989	2922	2436	2439
124	2183	3046	2618	2618
129	2297	3185	2824	2799
134	2638	3271	2988	2978
139	2919	3348	3165	3156
144	3228	3494	3378	3372
149	3313	3901	3594	3597
154	3642	4064	3837	3843
159	3840	4372	4089	4093
164	4025	4851	4399	4411
169	4110	5617	4699	4746
174	4375	5900	5103	5108
179	4525	6160	5537	5476
184	5264	6306	5899	5862
189	6109	6403	6251	6252
194	6357	6832	6567	6575
199	6409	7451	6866	6881
204	6650	7642	7181	7180
214.5	6900	7979	7706	7649
217.5	6952	8133	7768	7724
