labid,age,error,depth,cc
Core top,-54,56,0,0
Beta200218,1420,40,10.5,1
Beta200219,2910,50,79.5,1
Beta208405,5950,50,166.5,1
CAMS121658,6690,30,202.5,1
Beta197282,9590,50,255.5,1
Beta230619,7830,40,264.5,1
CAMS117530,10040,60,277.5,1
Beta230853,9890,40,283.5,1
Beta231767,6830,40,288.5,1
Beta230854,13860,60,301.5,1
CAMS121659,13550,40,332.5,1
CAMS121660,15750,45,361.5,1
