labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
Beta-7880,	4010,	110,	121.5,	1
UQ-681,	6100,	170,	204,	1
Beta-7881,	8250,	110,	268.5,	1
UQ-684,	8850,	260,	305,	1
UQ-685,	10000,	400,	320.5,	1
