labid,age,error,depth,cc
Core top,-47,49,0,0
CAMS-66740,1670,50,75.5,1
CAMS-54634,650,80,100.5,1
unassigned,3705,67,156,1
CAMS-64013,1070,50,207.5,1
CAMS-54635,6610,60,230.5,1
CAMS-66744,8200,50,250.5,1
CAMS-54636,8220,50,260.5,1
unassigned,9957,32,310.5,1
CAMS-54637,9790,50,325.5,1
