depth	min	max	median	mean
5	-44	801	101	179
10	-30	1659	261	417
15	53	2074	460	659
20	102	2743	639	902
25	227	3043	789	1135
30	296	3501	941	1367
35	447	3757	1050	1596
45	722	4337	1262	2059
55	1125	4842	1429	2542
60	1349	5108	1512	2792
65	1426	5269	2153	3158
70	1460	5931	2828	3524
80	1603	6297	3734	3881
100	1937	6844	5524	4587
110	2125	7052	6524	4945
120	2280	7414	6671	5149
130	2442	7722	6804	5349
150	2771	8265	7078	5749
