depth	min	max	median	mean
0.5	-53	-50	-52	-52
1.56	-48	-46	-47	-47
2.62	-44	-42	-43	-43
3.68	-40	-37	-38	-38
4.74	-36	-32	-34	-34
5.8	-30	-27	-29	-29
6.86	-25	-22	-24	-24
7.92	-20	-16	-19	-18
8.98	-16	-10	-13	-13
10.04	-12	-5	-9	-8
11.1	-8	-2	-6	-6
12.16	-5	0	-3	-3
13.22	-3	4	0	0
14.28	-2	8	3	3
15.34	1	12	6	6
16.4	5	14	9	10
17.46	9	18	13	13
18.52	11	22	17	17
19.58	13	28	20	20
20.64	17	31	24	24
21.7	21	34	27	27
22.76	24	37	31	31
23.82	26	43	34	34
24.88	28	49	38	38
25.94	33	51	41	42
27	37	54	45	45
28.06	39	59	49	49
29.12	41	65	53	53
30.18	44	71	57	57
31.24	50	74	61	61
32.3	53	79	66	66
33.36	55	86	70	70
34.42	57	94	74	75
35.48	64	103	82	82
36.54	70	118	93	93
37.6	75	140	102	104
38.66	78	166	112	114
39.72	80	193	121	125
40.78	94	211	138	142
41.84	103	235	158	160
42.9	110	266	176	179
43.96	115	315	192	198
45.02	122	363	209	217
46.08	154	408	262	264
47.14	172	493	306	311
48.2	185	603	346	358
49.26	196	719	387	405
50.32	220	809	432	453
51.38	265	832	488	506
52.44	298	860	551	558
53.5	321	903	612	610
54.56	342	963	667	662
55.62	415	1004	716	715
56.68	511	1020	766	767
57.74	587	1042	820	819
58.8	642	1067	877	871
59.86	678	1111	931	923
60.92	765	1133	964	963
61.98	850	1148	995	1001
63.04	919	1168	1034	1039
64.1	954	1215	1075	1077
65.16	975	1275	1111	1113
66.22	1002	1291	1135	1137
67.28	1020	1309	1161	1162
68.34	1036	1341	1185	1186
69.4	1046	1375	1209	1210
70.46	1068	1403	1232	1234
71.52	1095	1414	1256	1256
72.58	1116	1427	1280	1279
73.64	1132	1445	1305	1301
74.7	1144	1471	1328	1324
75.76	1186	1486	1350	1347
76.82	1232	1497	1372	1370
77.88	1271	1509	1393	1393
78.94	1300	1525	1418	1416
80	1320	1553	1441	1439
81.06	1366	1571	1468	1467
82.12	1396	1594	1495	1494
83.18	1415	1632	1523	1521
84.24	1428	1675	1547	1549
85.3	1450	1718	1572	1576
86.36	1492	1736	1599	1603
87.42	1521	1757	1624	1630
88.48	1541	1785	1648	1657
89.54	1557	1830	1674	1684
