labID,	age,	error,	depth,	cc
Core top,	-20,	1,	1,	0
Biostratigraphic_ pollen,	80,	20,	11,	0
GX-7716,	1080,	130,	55,	1
GX-7720,	2855,	145,	145,	1
GX-7719,	4525,	145,	276,	1
GX-7718,	5565,	185,	335,	1
GX-7717,	8105,	195,	420,	1
GX-7721,	11060,	360,	650,	1
