depth	min	max	median	mean
0.5	-50	-33	-43	-42
5.5	-27	118	33	36
8.5	30	155	90	90
9.5	41	180	108	109
11.5	118	270	197	196
15.5	234	558	410	403
16.5	307	583	460	454
17.5	349	611	512	505
18.5	394	652	560	556
19.5	432	736	608	607
20.5	481	793	647	648
21.5	546	806	677	679
23.5	645	844	739	742
24.5	673	876	770	773
25.5	696	900	794	798
27.5	738	923	835	834
29.5	757	970	875	871
30.5	773	989	892	888
31.5	793	994	907	904
33.5	814	1015	939	936
35.5	835	1047	968	964
37.5	858	1063	985	982
38.5	868	1075	994	991
39.5	875	1090	1001	1000
40.5	887	1102	1009	1009
41.5	899	1109	1018	1017
42.5	910	1118	1026	1025
43.5	920	1130	1034	1033
45.5	940	1153	1049	1049
46.5	949	1160	1057	1057
47.5	960	1169	1065	1065
48.5	969	1179	1073	1073
49.5	976	1190	1080	1081
50.5	987	1199	1088	1089
51.5	999	1205	1095	1097
53.5	1020	1221	1111	1113
54.5	1025	1231	1119	1121
55.5	1033	1240	1127	1129
57.5	1054	1256	1143	1146
59.5	1069	1278	1158	1162
60.5	1076	1288	1166	1170
61.5	1083	1294	1174	1177
63.5	1096	1315	1189	1193
64.5	1101	1327	1196	1201
65.5	1107	1336	1204	1209
66.5	1114	1344	1211	1216
67.5	1122	1352	1219	1224
68.5	1128	1362	1227	1232
71.5	1149	1390	1250	1256
73.5	1162	1405	1266	1271
74.5	1168	1415	1274	1279
75.5	1175	1423	1281	1287
76.5	1186	1430	1289	1295
78.5	1201	1445	1304	1311
80.5	1216	1463	1319	1327
81.5	1227	1468	1326	1335
83.5	1244	1480	1341	1351
84.5	1251	1489	1348	1359
85.5	1261	1496	1355	1367
86.5	1274	1501	1362	1375
87.5	1287	1506	1368	1383
89.5	1302	1519	1382	1398
90.5	1313	1529	1391	1408
91.5	1325	1540	1403	1420
92.5	1333	1555	1417	1432
93.5	1339	1575	1431	1444
94.5	1344	1596	1445	1456
99.5	1388	1673	1514	1518
109.5	1492	1807	1641	1643
119.5	1623	1923	1771	1771
125.5	1732	1986	1848	1851
129.5	1802	2094	1931	1936
134.5	1903	2229	2067	2066
139.5	2058	2324	2205	2204
143.5	2149	2448	2305	2303
144.5	2160	2497	2328	2327
145.5	2185	2529	2350	2351
146.5	2214	2547	2374	2375
148.5	2251	2588	2425	2423
149.5	2266	2620	2449	2447
150.5	2298	2644	2472	2471
151.5	2343	2656	2492	2494
152.5	2379	2670	2514	2518
153.5	2407	2688	2536	2542
154.5	2426	2711	2558	2565
156.5	2473	2746	2601	2606
157.5	2492	2762	2622	2626
158.5	2507	2786	2642	2645
159.5	2518	2817	2662	2664
160.5	2539	2840	2681	2684
162.5	2584	2869	2721	2722
163.5	2597	2885	2741	2742
164.5	2609	2908	2762	2761
166.5	2680	2938	2798	2801
167.5	2717	2952	2816	2821
168.5	2746	2972	2835	2841
169.5	2766	2994	2854	2861
170.5	2793	3024	2882	2890
174.5	2853	3259	3030	3037
179.5	3002	3398	3240	3229
183.5	3145	3480	3386	3363
