labid,age,error,depth,cc
Core top,-50,1,0,0
Ambrosia rise,100,20,9,0
GX-28721,490,40,17.5,1
GX-28472,920,40,25.5,1
GX-27974,1110,40,35.5,1
GX-27642,1220,40,55.5,1
GX-28473,1470,40,90.5,1
GX-27222,1910,30,126.5,1
GX-28474,2210,40,139.5,1
GX-27975,2510,30,154.5,1
GX-28475,2750,30,169.5,1
GX-27641,3200,40,183.5,1
