"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
16257,10544,"McGinnis Lake",35860,"Core top",-24,0,3000,-30,-24,-24,0,0
16257,10544,"McGinnis Lake",35861,"Other dating methods",-17,8,3000,-30,NA,NA,NA,0
