"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
206,206,"Andy Lake",165,"Core top",0,0,11310,0,-40,40,40,0
206,206,"Andy Lake",166,"Radiocarbon",2340,25,11310,0,1940,2740,400,1
206,206,"Andy Lake",167,"Radiocarbon",4800,90,11310,0,4660,4940,140,1
206,206,"Andy Lake",168,"Radiocarbon",6290,125,11310,0,6090,6490,200,1
206,206,"Andy Lake",169,"Radiocarbon",12060,240,11310,0,11900,12220,160,1
