labid,age,error,depth,cc
Core top,-48,4,0,0
WIS-2175,1795,50,165,1
WIS-2177,2130,160,325,1
WIS-2178,4120,60,451,1
WIS-2179,5830,70,608,1
WIS-2180,8220,80,747,1
WIS-2181,9860,90,807,1
WIS-2182,10690,100,827,1
Tephra,13430,116,932,0
