"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3583,2211,"Rosebud",8325,"Radiocarbon",12580,555,12630,12570,12260,12900,320,1
3583,2211,"Rosebud",8326,"Radiocarbon",12630,602.5,12630,12570,12310,12950,320,1
