labid,age,error,depth,cc
Core top,-41,43,0,0
CAMS-17143,2110,300,6.5,1
CAMS-17139,3960,300,15.5,1
CAMS-17145,4990,300,25.5,1
CAMS-17140,6140,300,35.5,1
CAMS-17144,7070,300,45.5,1
CAMS-17142,8460,300,55.5,1
CAMS-17141,8710,300,65.5,1
