"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1852,1792,"Park Pond 1",5237,"Core top",0,0,4540,180,0,0,0,0
1852,1792,"Park Pond 1",5238,"Radiocarbon",2350,26,4540,180,2230,2470,120,1
1852,1792,"Park Pond 1",5239,"Radiocarbon",4970,50,4540,180,4830,5110,140,1
