depth	min	max	median	mean
1	-32	110	35	37
5	2	432	156	176
10	22	851	307	350
15	37	1275	457	524
19.5	50	1658	592	680
30	257	1977	1031	1057
40	367	2392	1427	1416
50	774	2538	1813	1771
60	990	2807	2207	2125
70	1896	2887	2511	2478
80	2536	3082	2832	2831
90	2707	3195	2961	2962
110	2923	3518	3213	3214
120	2984	3668	3337	3334
140	3263	3807	3571	3562
150	3457	3853	3665	3661
160	3542	3963	3764	3760
180	3689	4099	3894	3894
190	3752	4164	3962	3962
210	3848	4355	4091	4094
220	3884	4462	4153	4158
240	3998	4601	4288	4293
250	4080	4642	4356	4359
270	4230	4748	4486	4492
280	4291	4799	4551	4558
290	4410	4878	4644	4652
310	4542	5191	4858	4857
320	4593	5375	4963	4967
330	4708	5446	5082	5080
340	4775	5590	5197	5193
350	4923	5646	5310	5303
370	5242	5808	5526	5526
390	5501	6054	5758	5767
410	5663	6473	6011	6024
420	5719	6698	6133	6155
440	5895	6941	6392	6401
460	6110	7159	6657	6648
480	6356	7343	6916	6897
510	6981	7559	7283	7282
520	7195	7667	7408	7410
530	7408	8294	7748	7783
540	7485	9187	8075	8155
550	7799	9401	8569	8578
560	7957	9852	9050	9000
570	8826	9959	9433	9420
580	9457	10180	9854	9841
590	9656	10347	10027	10018
610	9903	10814	10349	10350
630	10229	11090	10657	10660
640	10366	11229	10813	10815
650	10635	11322	10972	10972
670	10866	11709	11267	11268
690	11043	12080	11537	11545
710	11258	12371	11821	11819
730	11546	12589	12109	12095
750	11855	12795	12396	12376
760	11979	12906	12547	12517
770	12300	12965	12667	12656
790	12594	13224	12922	12925
810	12810	13611	13177	13184
830	13038	13877	13439	13444
850	13359	14132	13684	13699
870	13708	14454	14027	14035
890	14099	15007	14479	14502
910	14407	15630	14996	15001
920	14522	15933	15251	15244
940	15088	16259	15745	15723
949.5	15482	16388	15950	15946
970	15809	17055	16377	16391
990	16041	17829	16738	16790
